repo_path,project,analysis_type,version_family,version,original_path,duplicate_copies,summary
cryptic_mRNA/13_figures/make_figures.py,cryptic_mRNA,13_figures,,,cryptic_mRNA/model/STMN2_SWCNT_pipeline/scripts/make_figures.py,cryptic_mRNA/model/STMN2_SWCNT_pipeline/STMN2_SWCNT_production_analysis_20260625/code/make_figures.py | cryptic_mRNA/model/STMN2_SWCNT_pipeline/STMN2_SWCNT_production_analysis_20260626/code/make_figures.py,Generate publication figures (§13) as SVG + 300 dpi PNG. Each function is
cryptic_mRNA/13_figures/plot_centroids.py,cryptic_mRNA,13_figures,,,cryptic_mRNA/exp1/plot_centroids.py,,"Fit-free centroid (Delta-lambda) dose curves, GT15-STMN2 vs control, water."
cryptic_mRNA/13_figures/plot_chirality_byplate_exp2.py,cryptic_mRNA,13_figures,,,cryptic_mRNA/exp2/STMN_2/STMN_2/plot_chirality_byplate_exp2.py,,"Per-chirality fitted dose-response, broken out by time point x matrix (4 plates)."
cryptic_mRNA/13_figures/plot_curves/plot_curves.py,cryptic_mRNA,13_figures,plot_curves,,cryptic_mRNA/exp1/plot_curves.py,,Separated GT15-STMN2 vs GT15 dose curves (absolute + normalized-to-0-conc).
cryptic_mRNA/13_figures/plot_curves/plot_curves_clean.py,cryptic_mRNA,13_figures,plot_curves,,cryptic_mRNA/exp1/plot_curves_clean.py,,Dose curves on the clean tube set: total3 (ch6_5+ch7_5+ch8_3) and ch6_5 alone.
cryptic_mRNA/13_figures/plot_global_spectra.py,cryptic_mRNA,13_figures,,,cryptic_mRNA/exp1/plot_global_spectra.py,,Global emission spectrum (intensity vs emission wavelength) vs STMN2-CE concentration.
cryptic_mRNA/13_figures/plot_serum_dose.py,cryptic_mRNA,13_figures,,,cryptic_mRNA/exp2/STMN_2/STMN_2/plot_serum_dose.py,,"Serum dose-response figures, columns mapped to concentration and ordered by dose."
cryptic_mRNA/13_figures/render_reports/render_reports__from-code.py,cryptic_mRNA,13_figures,render_reports,,cryptic_mRNA/model/STMN2_SWCNT_pipeline/STMN2_SWCNT_production_analysis_20260625/code/render_reports.py,,Render METHODS/RESULTS/LIMITATIONS/FINAL_ANALYSIS_REPORT + CLAIM_EVIDENCE_MATRIX
cryptic_mRNA/13_figures/render_reports/render_reports__from-scripts.py,cryptic_mRNA,13_figures,render_reports,,cryptic_mRNA/model/STMN2_SWCNT_pipeline/scripts/render_reports.py,cryptic_mRNA/model/STMN2_SWCNT_pipeline/STMN2_SWCNT_production_analysis_20260626/code/render_reports.py,Render METHODS/RESULTS/LIMITATIONS/FINAL_ANALYSIS_REPORT + CLAIM_EVIDENCE_MATRIX
paper_SWCNT/01_preprocessing/add_emission_column/add_emission_column__from-ex123.py,paper_SWCNT,01_preprocessing,add_emission_column,,paper/ex123/add_emission_column.py,,=== 1. Folder with your *_e1.xlsx files ===
paper_SWCNT/01_preprocessing/add_emission_column/add_emission_column__from-ex4.py,paper_SWCNT,01_preprocessing,add_emission_column,,paper/ex123/ALS_excel_raw_data_Roy-20251122T180413Z-1-001/ALS_excel_raw_data_Roy/ex4/add_emission_column.py,,=== 1. Folder with your *_e1.xlsx files ===
paper_SWCNT/01_preprocessing/delate1400.py,paper_SWCNT,01_preprocessing,,,paper/ex123/delate1400.py,,=== 1. Folder with your Excel files ===
paper_SWCNT/01_preprocessing/delete805.py,paper_SWCNT,01_preprocessing,,,paper/ex123/delete805.py,,=== 1. Folder with your Excel files ===
paper_SWCNT/01_preprocessing/rename_and_make_labels.py,paper_SWCNT,01_preprocessing,,,paper/ex123/rename_and_make_labels.py,,=== 1. Set your folder path here ===
paper_SWCNT/04_autoencoder_latents/consensus_analysis_adapted_CTRL0_ALS1_v2_export_latents.py,paper_SWCNT,04_autoencoder_latents,,,paper/ex123/ALS_excel_raw_data_Roy-20251122T180413Z-1-001/ALS_excel_raw_data_Roy/ex1/consensus_analysis_adapted_CTRL0_ALS1_v2_export_latents.py,paper/ex123/ALS_excel_raw_data_Roy-20251122T180413Z-1-001/ALS_excel_raw_data_Roy/ex2/consensus_analysis_adapted_CTRL0_ALS1_v2_export_latents.py | paper/ex123/ALS_excel_raw_data_Roy-20251122T180413Z-1-001/ALS_excel_raw_data_Roy/ex3/consensus_analysis_adapted_CTRL0_ALS1_v2_export_latents.py,consensus_analysis_adapted.py
paper_SWCNT/04_autoencoder_latents/conv_autoencoder_ALSFRS_regression.py,paper_SWCNT,04_autoencoder_latents,,,paper/CNN/conv_autoencoder_ALSFRS_regression.py,,Convolutional Autoencoder with Attention-Based Temporal Aggregation
paper_SWCNT/04_autoencoder_latents/conv_autoencoder_detailed/v0_conv_autoencoder_detailed.py,paper_SWCNT,04_autoencoder_latents,conv_autoencoder_detailed,v0,paper/CNN/input_importances/conv_autoencoder_detailed.py,,Convolutional Autoencoder with Attention-Based Temporal Aggregation
paper_SWCNT/04_autoencoder_latents/conv_autoencoder_detailed/v0_conv_autoencoder_detailed_fixed_metrics.py,paper_SWCNT,04_autoencoder_latents,conv_autoencoder_detailed,v0,paper/ex123/ALS_excel_raw_data_Roy-20251122T180413Z-1-001/ALS_excel_raw_data_Roy/ex1/conv_autoencoder_detailed_fixed_metrics.py,,Convolutional Autoencoder with Attention-Based Temporal Aggregation
paper_SWCNT/04_autoencoder_latents/conv_autoencoder_detailed/v2_conv_autoencoder_detailed_fixed_metrics_v2.py,paper_SWCNT,04_autoencoder_latents,conv_autoencoder_detailed,v2,paper/ex123/ALS_excel_raw_data_Roy-20251122T180413Z-1-001/ALS_excel_raw_data_Roy/ex1/conv_autoencoder_detailed_fixed_metrics_v2.py,paper/ex123/ALS_excel_raw_data_Roy-20251122T180413Z-1-001/ALS_excel_raw_data_Roy/ex2/conv_autoencoder_detailed_fixed_metrics_v2.py | paper/ex123/ALS_excel_raw_data_Roy-20251122T180413Z-1-001/ALS_excel_raw_data_Roy/ex3/conv_autoencoder_detailed_fixed_metrics_v2.py | paper/ex123/ALS_excel_raw_data_Roy-20251122T180413Z-1-001/ALS_excel_raw_data_Roy/ex4/conv_autoencoder_detailed_fixed_metrics_v2.py | paper/ex123/ALS_excel_raw_data_Roy-20251122T180413Z-1-001/ALS_excel_raw_data_Roy/e1e2e/conv_autoencoder_detailed_fixed_metrics_v2.py,Convolutional Autoencoder with Attention-Based Temporal Aggregation
paper_SWCNT/04_autoencoder_latents/conv_autoencoder_detailed/v3_conv_autoencoder_detailed_fixed_with_metrics_v3.py,paper_SWCNT,04_autoencoder_latents,conv_autoencoder_detailed,v3,paper/ex123/ALS_excel_raw_data_Roy-20251122T180413Z-1-001/ALS_excel_raw_data_Roy/ex1/conv_autoencoder_detailed_fixed_with_metrics_v3.py,,Convolutional Autoencoder with Attention-Based Temporal Aggregation
targetALS/01_preprocessing/add_emission_column/add_emission_column.py,targetALS,01_preprocessing,add_emission_column,,targetALS/exp5/add_emission_column.py,,Add an 'Emission' column (as the FIRST column) to one or many CSV/XLSX files.
targetALS/01_preprocessing/add_emission_column/add_emission_column_py39.py,targetALS,01_preprocessing,add_emission_column,,targetALS/exp5/add_emission_column_py39.py,,Add an 'Emission' column (as the FIRST column) to one or many CSV/XLSX files.
targetALS/01_preprocessing/build_cache.py,targetALS,01_preprocessing,,,targetALS/exp5/plsda_baseline/build_cache.py,,Cache the EEM tensor used by the conv-autoencoder into a single npz so the
targetALS/01_preprocessing/combine_renamed.py,targetALS,01_preprocessing,,,targetALS/proxy_recon/combine_renamed.py,,1. Search for renamed files
targetALS/01_preprocessing/crop_eem_wavelengths_to_new_root.py,targetALS,01_preprocessing,,,targetALS/exp5/crop_eem_wavelengths_to_new_root.py,,"Crop NS Spectralyzer-style EEM Excel exports by wavelength and SAVE to a separate output root,"
targetALS/01_preprocessing/debug_mapping.py,targetALS,01_preprocessing,,,targetALS/exp5/cropped_em920_ex520-815/debug_mapping.py,,
targetALS/01_preprocessing/delate1400.py,targetALS,01_preprocessing,,,targetALS/exp5/delate1400.py,,=== 1. Folder with your Excel files ===
targetALS/01_preprocessing/extract_controls.py,targetALS,01_preprocessing,,,targetALS/exp5/tech_controls/analysis/extract_controls.py,,Extract 12-chirality peak features from the PBS (P) and FBS (F) technical
targetALS/01_preprocessing/extract_kinetics.py,targetALS,01_preprocessing,,,targetALS/exp5/tech_controls/analysis/extract_kinetics.py,,Extract 12-chirality features (max5x5 + gauss_max) from the dense corona-kinetics
targetALS/01_preprocessing/fetch_gene_symbols.py,targetALS,01_preprocessing,,,targetALS/MS/fetch_gene_symbols.py,,Map every UniProt accession in the three Welch result files to a gene symbol.
targetALS/01_preprocessing/identify_chirality.py,targetALS,01_preprocessing,,,targetALS/exp5/identify_chirality.py,,--- CONFIG ---
targetALS/01_preprocessing/organize.py,targetALS,01_preprocessing,,,targetALS/exp7/cumulative/24h/organize.py,,Define the target directory
targetALS/01_preprocessing/z_h_rename.py,targetALS,01_preprocessing,,,targetALS/proxy_recon/z_h_rename.py,,Ensure the folder path exists
targetALS/03_batch_correction/calibrate_eem_to_reference/v0_calibrate_eem_to_reference.py,targetALS,03_batch_correction,calibrate_eem_to_reference,v0,targetALS/exp7/calibrate_eem_to_reference.py,,calibrate_eem_to_reference.py
targetALS/03_batch_correction/calibrate_eem_to_reference/v2_calibrate_eem_to_reference_v2.py,targetALS,03_batch_correction,calibrate_eem_to_reference,v2,targetALS/exp7/calibrate_eem_to_reference_v2.py,,calibrate_eem_to_reference_v2.py
targetALS/03_batch_correction/diagnose_calibration_failure.py,targetALS,03_batch_correction,,,targetALS/exp7/diagnose_calibration_failure.py,,diagnose_calibration_failure.py
targetALS/03_batch_correction/eem_batch_correct_from_folders_xlsx_FIXED_v6_coords_only_rangeaware.py,targetALS,03_batch_correction,,,targetALS/eem_batch_correct_from_folders_xlsx_FIXED_v6_coords_only_rangeaware.py,,eem_batch_correct_from_folders_xlsx_FIXED_v4_coords_only_rangeaware.py
targetALS/03_batch_correction/eem_batch_correct_from_folders_xlsx_FIXED_v7_autopick_closest_peaks.py,targetALS,03_batch_correction,,,targetALS/eem_batch_correct_from_folders_xlsx_FIXED_v7_autopick_closest_peaks.py,,eem_batch_correct_from_folders_xlsx_FIXED_v7_autopick_closest_peaks.py
targetALS/03_batch_correction/force_correction/v4_force_correction_v4.py,targetALS,03_batch_correction,force_correction,v4,targetALS/force_correction_v4.py,,================= HELPER FUNCTIONS =================
targetALS/03_batch_correction/force_correction/v5_force_correction_v5_take_closest_or_autopeaks.py,targetALS,03_batch_correction,force_correction,v5,targetALS/force_correction_v5_take_closest_or_autopeaks.py,,force_correction_v5_take_closest_or_autopeaks.py
targetALS/03_batch_correction/force_correction/v6_force_correction_v6_auto_invert.py,targetALS,03_batch_correction,force_correction,v6,targetALS/force_correction_v6_auto_invert.py,,force_correction_v6_auto_invert.py
targetALS/03_batch_correction/visualize_batch_effects.py,targetALS,03_batch_correction,,,targetALS/exp7/cumulative/24h/v1/visualize_batch_effects.py,,Visualize batch effects in synthetic surrogate samples
targetALS/04_autoencoder_latents/apply_proxy_latents_batch_corrected.py,targetALS,04_autoencoder_latents,,,targetALS/exp7/apply_proxy_latents_batch_corrected.py,,apply_proxy_latents_batch_corrected.py
targetALS/04_autoencoder_latents/apply_proxy_latents_to_new_dataset_v2.py,targetALS,04_autoencoder_latents,,,targetALS/exp7/apply_proxy_latents_to_new_dataset_v2.py,,apply_proxy_latents_to_new_dataset.py
targetALS/04_autoencoder_latents/chirality_autoencoder_feature_selection.py,targetALS,04_autoencoder_latents,,,targetALS/exp5/chirality_autoencoder_feature_selection.py,targetALS/exp5/cropped_em920_ex520-815/chirality_autoencoder_feature_selection.py,CHIRALITY-INFORMED AUTOENCODER FOR FEATURE SELECTION
targetALS/04_autoencoder_latents/chirality_direct_pipeline.py,targetALS,04_autoencoder_latents,,,targetALS/exp5/chirality_direct_pipeline.py,,chirality_direct_pipeline.py
targetALS/04_autoencoder_latents/chirality_feature_pipeline.py,targetALS,04_autoencoder_latents,,,targetALS/exp5/physical_descriptors/chirality_feature_pipeline.py,,Chirality Descriptor Feature Extraction Pipeline
targetALS/04_autoencoder_latents/conv_autoencoder_chirality/v0_conv_autoencoder_chirality.py,targetALS,04_autoencoder_latents,conv_autoencoder_chirality,v0,targetALS/exp5/conv_autoencoder_chirality.py,targetALS/exp5/cropped_em920_ex520-815/conv_autoencoder_chirality.py,Convolutional Autoencoder with Attention-Based Temporal Aggregation
targetALS/04_autoencoder_latents/conv_autoencoder_chirality/v3_conv_autoencoder_chirality_informed_tp_anyxlsx_v3.py,targetALS,04_autoencoder_latents,conv_autoencoder_chirality,v3,targetALS/exp5/conv_autoencoder_chirality_informed_tp_anyxlsx_v3.py,,Chirality-Informed Convolutional Autoencoder with Temporal Attention
targetALS/04_autoencoder_latents/conv_autoencoder_chirality/v5_conv_autoencoder_chirality_informed_tp_anyxlsx_v5_oof_perm_nested.py,targetALS,04_autoencoder_latents,conv_autoencoder_chirality,v5,targetALS/exp5/conv_autoencoder_chirality_informed_tp_anyxlsx_v5_oof_perm_nested.py,,Chirality-Informed Convolutional Autoencoder with Temporal Attention
targetALS/04_autoencoder_latents/conv_autoencoder_detailed/v0_conv_autoencoder_detailed__from-cropped-em920-ex520-815.py,targetALS,04_autoencoder_latents,conv_autoencoder_detailed,v0,targetALS/exp5/cropped_em920_ex520-815/conv_autoencoder_detailed.py,,Convolutional Autoencoder with Attention-Based Temporal Aggregation
targetALS/04_autoencoder_latents/conv_autoencoder_detailed/v0_conv_autoencoder_detailed__from-exp5.py,targetALS,04_autoencoder_latents,conv_autoencoder_detailed,v0,targetALS/exp5/conv_autoencoder_detailed.py,targetALS/exp7/3/conv_autoencoder_detailed.py | targetALS/proxy_recon/super_selection/decoder/conv_autoencoder_detailed.py,Convolutional Autoencoder with Attention-Based Temporal Aggregation
targetALS/04_autoencoder_latents/conv_autoencoder_detailed/v0_conv_autoencoder_detailed_fixed.py,targetALS,04_autoencoder_latents,conv_autoencoder_detailed,v0,targetALS/exp5/cropped_em920_ex520-815/conv_autoencoder_detailed_fixed.py,,Convolutional Autoencoder with Attention-Based Temporal Aggregation
targetALS/04_autoencoder_latents/conv_autoencoder_detailed/v0_conv_autoencoder_detailed_updated.py,targetALS,04_autoencoder_latents,conv_autoencoder_detailed,v0,targetALS/exp5/cropped_em920_ex520-815/conv_autoencoder_detailed_updated.py,,Convolutional Autoencoder with Attention-Based Temporal Aggregation
targetALS/04_autoencoder_latents/conv_autoencoder_detailed/v2_conv_autoencoder_detailed_cropped_paths_only_v2.py,targetALS,04_autoencoder_latents,conv_autoencoder_detailed,v2,targetALS/exp5/conv_autoencoder_detailed_cropped_paths_only_v2.py,,Convolutional Autoencoder with Attention-Based Temporal Aggregation
targetALS/04_autoencoder_latents/conv_autoencoder_detailed/v3_conv_autoencoder_detailed_cropped_paths_only_v3.py,targetALS,04_autoencoder_latents,conv_autoencoder_detailed,v3,targetALS/exp5/conv_autoencoder_detailed_cropped_paths_only_v3.py,,Convolutional Autoencoder with Attention-Based Temporal Aggregation
targetALS/04_autoencoder_latents/conv_autoencoder_longitudinal_v2.py,targetALS,04_autoencoder_latents,,,targetALS/exp5/conv_autoencoder_longitudinal_v2.py,,Convolutional Autoencoder with Longitudinal LSTM (Trajectory Analysis)
targetALS/04_autoencoder_latents/conv_autoencoder_regress_alsfrs_slope_v5_stability_heldout.py,targetALS,04_autoencoder_latents,,,targetALS/exp5/conv_autoencoder_regress_alsfrs_slope_v5_stability_heldout.py,,Convolutional Autoencoder + Snapshot Attention + Trajectory Encoder (GRU) for ALSFRS-slope regression
targetALS/04_autoencoder_latents/export_fullfit_ridge_proxy_params.py,targetALS,04_autoencoder_latents,,,targetALS/exp5/export_fullfit_ridge_proxy_params.py,,
targetALS/04_autoencoder_latents/export_v12_exact_fullfit.py,targetALS,04_autoencoder_latents,,,targetALS/exp5/export_v12_exact_fullfit.py,,
targetALS/04_autoencoder_latents/fused_pipeline_opt_percentile.py,targetALS,04_autoencoder_latents,,,targetALS/proxy_recon/super_selection/fused_pipeline_opt_percentile.py,,FUSED PIPELINE: Optimal Percentile Search (Targeted ROIs + Proxy Classification)
targetALS/04_autoencoder_latents/hybrid_chirality_autoencoder.py,targetALS,04_autoencoder_latents,,,targetALS/exp5/hybrid_chirality_autoencoder.py,,HYBRID CHIRALITY-FOCUSED AUTOENCODER + ML PIPELINE
targetALS/04_autoencoder_latents/multiscale_chirality_pipeline/v0_multiscale_chirality_pipeline.py,targetALS,04_autoencoder_latents,multiscale_chirality_pipeline,v0,targetALS/exp5/cropped_em920_ex520-815/multiscale_chirality_pipeline.py,,MULTI-SCALE CHIRALITY-ANCHORED FEATURE EXTRACTION PIPELINE
targetALS/04_autoencoder_latents/multiscale_chirality_pipeline/v3_multiscale_chirality_pipeline_v3_no_heights.py,targetALS,04_autoencoder_latents,multiscale_chirality_pipeline,v3,targetALS/exp5/multiscale_chirality_pipeline_v3_no_heights.py,,MULTI-SCALE CHIRALITY-ANCHORED FEATURE EXTRACTION PIPELINE (v3 - No Heights)
targetALS/04_autoencoder_latents/proxy_latent_inference.py,targetALS,04_autoencoder_latents,,,targetALS/proxy_recon/super_selection/decoder/proxy_latent_inference.py,,Proxy Latent Inference Engine (Strategy E)
targetALS/04_autoencoder_latents/proxy_latent_pipeline_v13_leakfree.py,targetALS,04_autoencoder_latents,,,targetALS/exp5/proxy_latent_pipeline_v13_leakfree.py,,proxy_latent_pipeline_v13_leakfree.py
targetALS/04_autoencoder_latents/proxy_latent_pipeline_v14_power_mi.py,targetALS,04_autoencoder_latents,,,targetALS/exp5/proxy_latent_pipeline_v14_power_mi.py,,proxy_latent_pipeline_v14_power_mi.py
targetALS/04_autoencoder_latents/step1_extract_and_rank_latent_features.py,targetALS,04_autoencoder_latents,,,targetALS/proxy_recon/step1_extract_and_rank_latent_features.py,,STEP 1: Extract Latent Features from 5-Fold Pre-trained Models & Rank by Importance
targetALS/04_autoencoder_latents/step2_compute_mse_maps.py,targetALS,04_autoencoder_latents,,,targetALS/proxy_recon/step2_compute_mse_maps.py,,STEP 2: Compute Per-Pixel Reconstruction MSE (averaged across 5 models)
targetALS/04_autoencoder_latents/step2_encoder_weight_proxy/v3.2_step2_encoder_weight_proxy_v3.2.py,targetALS,04_autoencoder_latents,step2_encoder_weight_proxy,v3.2,targetALS/proxy_recon/super_selection/decoder/step2_encoder_weight_proxy_v3.2.py,,STEP 2 v3: Encoder-Weight-Based Proxy Latent Pipeline
targetALS/04_autoencoder_latents/step2_encoder_weight_proxy/v3.3_step2_encoder_weight_proxy_v3.3.py,targetALS,04_autoencoder_latents,step2_encoder_weight_proxy,v3.3,targetALS/proxy_recon/super_selection/decoder/step2_encoder_weight_proxy_v3.3.py,,STEP 2 v3: Encoder-Weight-Based Proxy Latent Pipeline
targetALS/04_autoencoder_latents/step2_encoder_weight_proxy/v3.4_step2_encoder_weight_proxy_v3.4.py,targetALS,04_autoencoder_latents,step2_encoder_weight_proxy,v3.4,targetALS/proxy_recon/super_selection/decoder/step2_encoder_weight_proxy_v3.4.py,,STEP 2 v3: Encoder-Weight-Based Proxy Latent Pipeline
targetALS/04_autoencoder_latents/step2_encoder_weight_proxy/v3_step2_encoder_weight_proxy_v3.py,targetALS,04_autoencoder_latents,step2_encoder_weight_proxy,v3,targetALS/proxy_recon/super_selection/decoder/step2_encoder_weight_proxy_v3.py,,STEP 2 v3: Encoder-Weight-Based Proxy Latent Pipeline
targetALS/04_autoencoder_latents/step3_4_fused_proxy_pipeline.py,targetALS,04_autoencoder_latents,,,targetALS/proxy_recon/super_selection/claude/step3_4_fused_proxy_pipeline.py,,STEP 3+4 FUSED: ROI Extraction + Proxy Reconstruction with Percentile Optimization
targetALS/04_autoencoder_latents/step3_targeted_rois/v0_step3_targeted_rois.py,targetALS,04_autoencoder_latents,step3_targeted_rois,v0,targetALS/proxy_recon/super_selection/step3_targeted_rois.py,,STEP 3 (TARGETED): Pixel Attribution & ROI Extraction
targetALS/04_autoencoder_latents/step3_targeted_rois/v2_step3_targeted_rois_v2.py,targetALS,04_autoencoder_latents,step3_targeted_rois,v2,targetALS/proxy_recon/super_selection/claude/step3_targeted_rois_v2.py,,STEP 3 v2 (TARGETED): Pixel Attribution & ROI Extraction
targetALS/04_autoencoder_latents/step4_final_proxy_v2.py,targetALS,04_autoencoder_latents,,,targetALS/proxy_recon/super_selection/claude/step4_final_proxy_v2.py,,STEP 4 v2 (FINAL): Targeted Two-Stage Proxy Reconstruction
targetALS/04_autoencoder_latents/step4_final_top5_proxy.py,targetALS,04_autoencoder_latents,,,targetALS/proxy_recon/super_selection/step4_final_top5_proxy.py,,STEP 4 (FINAL - CORRECTED): Targeted Two-Stage Proxy Reconstruction (Top 5 Features)
targetALS/04_autoencoder_latents/triangulation2_ae.py,targetALS,04_autoencoder_latents,,,targetALS/exp5/tech_controls/analysis/triangulation2_ae.py,,Where does the conv-AE disease signal live?
targetALS/04_autoencoder_latents/triangulation_disease.py,targetALS,04_autoencoder_latents,,,targetALS/exp5/tech_controls/analysis/triangulation_disease.py,,Triangulation: is the ALS-vs-CTRL signal carried by the DRIFT relative-movement
targetALS/05_feature_selection_importance/analyze_importance_at_chiralities.py,targetALS,05_feature_selection_importance,,,targetALS/proxy_recon/analyze_importance_at_chiralities.py,,Analyze importance maps at chirality positions vs neighboring regions.
targetALS/05_feature_selection_importance/chirality_descriptor_extraction.py,targetALS,05_feature_selection_importance,,,targetALS/exp5/physical_descriptors/chirality_descriptor_extraction.py,,chirality_descriptor_extraction.py
targetALS/05_feature_selection_importance/chirality_dim35_convergence.py,targetALS,05_feature_selection_importance,,,targetALS/PLS/dim35_saliency_results/chirality_dim35_convergence.py,,Chirality–Latent Dim35 Convergence Analysis
targetALS/05_feature_selection_importance/chirality_importance_test.py,targetALS,05_feature_selection_importance,,,targetALS/proxy_recon/chirality_importance_test.py,,Test whether chirality positions have significantly higher importance scores
targetALS/05_feature_selection_importance/chirality_interpolated_extraction/chirality_interpolated_extraction.py,targetALS,05_feature_selection_importance,chirality_interpolated_extraction,,targetALS/exp5/physical_descriptors/chirality_interpolated_extraction.py,,chirality_interpolated_extraction.py
targetALS/05_feature_selection_importance/chirality_interpolated_extraction/chirality_interpolated_extraction_o.py,targetALS,05_feature_selection_importance,chirality_interpolated_extraction,,targetALS/exp5/physical_descriptors/chirality_interpolated_extraction_o.py,,chirality_interpolated_extraction.py
targetALS/05_feature_selection_importance/chirality_interpolated_extraction/chirality_interpolated_extraction_oo.py,targetALS,05_feature_selection_importance,chirality_interpolated_extraction,,targetALS/exp5/physical_descriptors/chirality_interpolated_extraction_oo.py,,chirality_interpolated_extraction.py
targetALS/05_feature_selection_importance/chirality_roi_fusion.py,targetALS,05_feature_selection_importance,,,targetALS/exp5/physical_descriptors/chirality_roi_fusion.py,,chirality_roi_fusion.py
targetALS/05_feature_selection_importance/dim35_chirality_saliency.py,targetALS,05_feature_selection_importance,,,targetALS/PLS/dim35_chirality_saliency.py,,dim35-Specific Gradient Saliency at Chirality Positions
targetALS/05_feature_selection_importance/recursive_loocv_feature_selection/recursive_loocv_feature_selection.py,targetALS,05_feature_selection_importance,recursive_loocv_feature_selection,,targetALS/exp5/physical_descriptors/recursive_loocv_feature_selection.py,,recursive_loocv_feature_selection.py
targetALS/05_feature_selection_importance/recursive_loocv_feature_selection/recursive_loocv_feature_selection_corrected.py,targetALS,05_feature_selection_importance,recursive_loocv_feature_selection,,targetALS/exp5/physical_descriptors/recursive_loocv_feature_selection_corrected.py,,recursive_loocv_feature_selection_corrected.py
targetALS/05_feature_selection_importance/redundancy_check.py,targetALS,05_feature_selection_importance,,,targetALS/exp5/multiplexing_results/redundancy_check.py,,Choose which extracted feature you want to use:
targetALS/05_feature_selection_importance/step_opt_latent_selection_auc/v0_step_opt_latent_selection_auc.py,targetALS,05_feature_selection_importance,step_opt_latent_selection_auc,v0,targetALS/proxy_recon/super_selection/step_opt_latent_selection_auc.py,,STEP OPT: Optimal Latent Selection (AUC Ranking + MI Redundancy)
targetALS/05_feature_selection_importance/step_opt_latent_selection_auc/v2_step_opt_latent_selection_auc_v2.py,targetALS,05_feature_selection_importance,step_opt_latent_selection_auc,v2,targetALS/proxy_recon/super_selection/claude/step_opt_latent_selection_auc_v2.py,,STEP OPT v2: Optimal Latent Selection (Leak-Free AUC + Spearman Redundancy + Binomial Power)
targetALS/05_feature_selection_importance/step_opt_latent_selection_auc/v3_step_opt_latent_selection_auc_v3.py,targetALS,05_feature_selection_importance,step_opt_latent_selection_auc,v3,targetALS/proxy_recon/super_selection/claude/step_opt_latent_selection_auc_v3.py,,STEP OPT v3: Optimal Latent Selection (Leak-Free AUC + AUC-Monotonicity Stop)
targetALS/05_feature_selection_importance/step_opt_latent_selection_auc/v3_step_opt_latent_selection_auc_v3_strict.py,targetALS,05_feature_selection_importance,step_opt_latent_selection_auc,v3,targetALS/proxy_recon/super_selection/decoder/step_opt_latent_selection_auc_v3_strict.py,,STEP OPT v3 (CORRECTED): Optimal Latent Selection (Strict Nested Leak-Free AUC)
targetALS/05_feature_selection_importance/timepoint_ensemble_discriminative_importance.py,targetALS,05_feature_selection_importance,,,targetALS/exp5/timepoint_ensemble_discriminative_importance.py,,timepoint_ensemble_discriminative_importance.py
targetALS/05_feature_selection_importance/timepoint_importance_pretrained.py,targetALS,05_feature_selection_importance,,,targetALS/exp5/timepoint_importance_pretrained.py,,TIMEPOINT-SPECIFIC FEATURE IMPORTANCE PIPELINE (Using Pre-trained Models)
targetALS/05_feature_selection_importance/timepoint_importance_recon_filtered.py,targetALS,05_feature_selection_importance,,,targetALS/exp5/timepoint_importance_recon_filtered.py,,TIMEPOINT-SPECIFIC FEATURE IMPORTANCE PIPELINE (Pre-trained Models)
targetALS/06_classification/age_matched_retrain.py,targetALS,06_classification,,,targetALS/exp5/age_matched_retrain.py,,AGE-MATCHED RETRAIN  -- the rigorous age-leakage test.
targetALS/06_classification/calibrate_threshold.py,targetALS,06_classification,,,targetALS/exp5/calibrate_threshold.py,targetALS/exp7/1/calibrate_threshold.py,--- LOAD YOUR RESULTS ---
targetALS/06_classification/chirality_classification_pipeline/v0_chirality_classification_pipeline.py,targetALS,06_classification,chirality_classification_pipeline,v0,targetALS/exp5/physical_descriptors/chirality_classification_pipeline.py,,Chirality Descriptor Classification Pipeline
targetALS/06_classification/chirality_classification_pipeline/v1_chirality_classification_pipeline_v1_fixed.py,targetALS,06_classification,chirality_classification_pipeline,v1,targetALS/exp5/physical_descriptors/chirality_classification_pipeline_v1_fixed.py,,Chirality Descriptor Classification Pipeline
targetALS/06_classification/chirality_classification_pipeline/v2_chirality_classification_pipeline_v2.py,targetALS,06_classification,chirality_classification_pipeline,v2,targetALS/exp5/physical_descriptors/chirality_classification_pipeline_v2.py,,Chirality Descriptor Classification Pipeline — V2 (Improved)
targetALS/06_classification/chirality_classification_pipeline/v2_chirality_classification_pipeline_v2_nodeltas.py,targetALS,06_classification,chirality_classification_pipeline,v2,targetALS/exp5/physical_descriptors/chirality_classification_pipeline_v2_nodeltas.py,,Chirality Descriptor Classification Pipeline — V2 (Improved)
targetALS/06_classification/chirality_classification_pipeline/v3_chirality_classification_pipeline_v3_enet.py,targetALS,06_classification,chirality_classification_pipeline,v3,targetALS/exp5/physical_descriptors/chirality_classification_pipeline_v3_enet.py,,Chirality Descriptor Classification Pipeline — V3 (Elastic Net Selection)
targetALS/06_classification/deploy_biomarker_v12_exact.py,targetALS,06_classification,,,targetALS/exp5/deploy_biomarker_v12_exact.py,,
targetALS/06_classification/eval_5fold_metrics.py,targetALS,06_classification,,,targetALS/exp5/eval_5fold_metrics.py,,Evaluate the saved 5-fold autoencoder+classifier models in 5_fold_models_original/
